site,observer,season,year,month,date,focal_duration_secs,focal,sex,fruit_prop,leaf_prop,flower_prop,other_prop,total_dry_weight,amount_food,intake_NDF_g,intake_ADF_g,intake_ADL_g,intake_CP_g,intake_ADIN_g,intake_fat_g,intake_TNC_g,intake_sugar_g,intake_starch_g,intake_ash_g,intake_CP_kcal,intake_AP_kcal,intake_NPE_kcal,intake_energy_kcal,NPE_AP_ratio,RMT_total,RMT_ADIN_prop,RMT_carb_prop,RMT_TNC_prop,RMT_fat_prop,RMT_NDF_prop,RMT_sugar_prop,RMT_starch_prop,RMT_ADIN_prop_kcal,RMT_carb_prop_kcal,RMT_fat_prop_kcal
MGV,Tantely,Lean,2022,August,30/08/2022,31999,Silver Pink,F,68.59294282,31.40705718,0,0,444.1514903,445.6455958,278.223457,232.9287088,156.7165801,65.97058829,29.02278289,18.55282162,104.8958736,12.16794675,2.780798795,14.9506606,263.8823532,116.0911316,799.3998337,875.3828616,6.885968144,430.6949352,6.738593961,88.95375807,24.35502836,4.307647967,64.59872971,2.825189189,0.645653935,13.26175513,67.66368882,19.07455605
MGV,Tantely,Lean,2022,August,31/08/2022,32253,Black Pink,F,88.9800995,11.0199005,0,0,107.2685973,107.2685973,58.22894116,48.28581946,32.79534291,16.24185277,8.217072842,3.594077771,32.35694048,5.612454594,0.975972392,4.871565041,64.96741107,32.86829137,206.3196019,229.5337195,6.277162373,102.3970323,8.024717769,88.46533893,31.5994905,3.509943298,56.86584843,5.481071541,0.953125663,14.31959167,71.58805623,14.0923521
MGV,Tantely,Lean,2022,September,01/09/2022,31380,Orange Teal,F,74.18305967,25.81694033,0,0,61.88541764,61.88541764,23.87894318,18.36918062,9.645503099,6.749043547,3.9100604,6.142659797,24.46045617,6.014195832,1.581838057,3.493298082,26.99617419,15.6402416,171.3931544,181.4637084,10.9584723,58.39211955,6.696212485,82.78411492,41.88999536,10.51967259,40.89411956,10.29967036,2.708992359,8.61893639,60.91550184,30.46556177
MGV,Tantely,Lean,2022,September,02/09/2022,31447,Black Teal,F,77.47460665,22.52539335,0,0,180.5287501,180.5287501,104.724958,87.41459936,58.96995739,25.79031889,11.65527349,7.266308512,50.24035905,7.290990565,1.37450689,6.641850993,103.1612755,46.62109394,346.4728057,376.8463121,7.43167473,173.8868991,6.702789886,89.11845453,28.89254988,4.178755587,60.22590465,4.192949902,0.790460292,12.37138123,70.27491926,17.35369951
MGV,Tantely,Lean,2022,September,05/09/2022,31804,Silver Yellow,F,92.00343938,7.996560619,0,0,27.57261841,27.57261841,14.70212411,11.78996433,6.063760429,3.396342991,1.717525715,1.709585727,7.911621251,2.397900427,0.622070804,1.531761604,13.58537197,6.870102862,58.27988149,62.6684487,8.483116289,26.04085681,6.595503858,86.83948279,30.38157043,6.565013353,56.45791236,9.208224003,2.388826175,10.96261836,64.48551885,24.5518628
MGV,Tantely,Lean,2022,September,06/09/2022,30220,Orange Silver,F,34.58560731,51.73245336,0,13.68193933,219.498781,219.498781,115.2953765,97.65674798,63.87453014,29.39142191,11.78167892,10.24002409,69.84603289,9.549889472,3.811905974,12.33566856,117.5656877,47.12671569,459.7453114,487.1171368,9.755513506,207.1631124,5.687150953,89.36987249,33.71547766,4.942976561,55.65439483,4.6098407,1.840050542,9.674616664,71.40586484,18.9195185
MGV,Tantely,Lean,2022,September,07/09/2022,30877,Black Yellow,M,58.79161167,27.2913917,13.91699663,0,164.6925934,164.6099223,69.03859699,52.32685675,24.69247882,19.28067886,11.824605,7.063737653,73.81040803,24.21603192,6.264213937,2.8725746,77.12271544,47.29842,411.6297977,444.1133247,8.702823428,161.7373477,7.310992279,88.3215949,45.63597035,4.367412818,42.68562455,14.97244283,3.873078189,10.65007902,75.03518748,14.3147335
MGV,Tantely,Lean,2022,September,08/09/2022,55525,Yellow Teal,F,91.7765669,5.383137224,0,2.840295875,191.0152875,191.0152875,100.7535506,86.00988589,57.4593918,26.19869963,10.69233704,11.53370654,57.42832126,8.735978573,2.163725045,10.60737209,104.7947985,42.76934815,410.5931101,436.1710824,9.600172271,180.4079154,5.926756047,87.68011729,31.83248425,6.393126663,55.84763304,4.842347716,1.199351503,9.805635878,66.3955927,23.79877142
MGV,Tantely,Lean,2022,September,09/09/2022,31844,Orange Black,F,96.89969605,3.100303951,0,0,432.0604095,432.0604095,163.6898364,120.1824993,45.06283544,41.47998569,24.85030883,11.27199643,243.6964273,88.32870818,22.31890003,-11.44815949,165.9199428,99.40123532,1201.456402,1261.972201,12.08693633,443.508569,5.603118082,91.85533093,54.94739997,2.541550991,36.90793095,19.91589664,5.032349223,7.876658081,84.0844986,8.038843316
MGV,Salohy,Lean,2022,September,21/09/2022,31224,Silver Pink,F,87.26612171,12.73387829,0,0,135.5371123,135.5371123,75.37762379,64.12452576,37.03181074,10.62035943,3.151479,6.650638322,39.06902832,5.450980545,1.30086555,11.28834285,42.48143773,12.605916,273.7957404,274.2033163,21.71962278,124.2487694,2.536426731,92.11089384,31.4441974,5.352679429,60.66669644,4.387150528,1.046984655,4.597287944,73.57374744,21.82896462
MGV,Salohy,Lean,2022,September,22/09/2022,31172,Purple Yellow,F,76.72143253,23.27856747,0,0,97.23296507,97.23296507,39.89241529,30.45344288,17.19336468,12.07879261,8.027553386,8.393403671,33.81501404,8.414944446,6.423110388,7.104578689,48.31517043,32.11021354,241.3183869,264.6776336,7.515315541,90.12838638,8.906798079,81.78048258,37.51871679,9.312719342,44.26176579,9.336619443,7.126623083,12.1318198,59.32756194,28.54061827
MGV,Salohy,Lean,2022,September,23/09/2022,35011,Yellow Teal,F,97.39825581,2.601744186,0,0,96.81909764,96.81909764,45.85708608,38.88637058,22.34098343,10.12836119,5.750377022,7.273414382,32.11519572,11.46206248,2.910385397,5.823024439,40.51344475,23.00150809,229.0021832,243.2899725,9.955963856,90.9960732,6.31936832,85.68752371,35.29294681,7.993107973,50.3945769,12.59621661,3.198363726,9.45435928,63.63917648,26.90646424
MGV,Salohy,Lean,2022,September,24/09/2022,31443,Silver Teal,F,77.48029356,0,16.20005436,6.319652079,411.7606446,411.7606446,144.1326995,116.1794565,48.06056487,37.43226887,26.53872882,7.999731184,180.1573551,81.38917206,6.984496912,52.93213001,149.7290755,106.1549153,902.888516,971.9849733,8.505385864,358.8285146,7.395936428,90.37466126,50.20708994,2.229402307,40.16757132,22.68191316,1.946472097,10.92145642,81.67127056,7.407273017
MGV,Salohy,Lean,2022,September,26/09/2022,29480,Green Pink,F,64.32042903,29.49555891,0,6.184012066,326.538523,326.538523,190.4383479,159.2420826,106.8384742,47.00090522,21.24325994,18.1589245,84.52782769,16.39250319,4.413556177,12.17016294,188.0036209,84.97303977,647.2269674,702.8115401,7.616850818,314.36836,6.75744211,87.46623724,26.8881473,5.776320652,60.57808994,5.214425265,1.403944143,12.09044458,64.65576529,23.25379013
MGV,Salohy,Lean,2022,September,27/09/2022,30458,Purple Black,M,58.62182657,41.37817343,0,0,50.49388849,50.49388849,17.28667764,12.73653369,5.131080143,4.935040751,3.132381338,2.248472588,23.01241671,7.366043657,0.786865311,4.813940212,19.74016301,12.52952535,125.5102285,133.4953039,10.01715748,45.67994828,6.857234861,88.22053411,50.37750168,4.922231029,37.84303243,16.12533274,1.722561737,9.385742407,75.45548219,15.1587754
MGV,Salohy,Lean,2022,September,28/09/2022,29726,Blue Purple,M,77.94377132,22.05622868,0,0,221.8214931,221.8214931,120.8242407,100.815693,67.56305118,29.69493348,13.24108391,9.755279402,69.17571605,15.14807641,3.405299386,8.825173007,118.7797339,52.96433562,456.930923,489.9313242,8.627143484,212.9963201,6.216578719,89.20339877,32.4774231,4.580022509,56.72597567,7.111895832,1.598759727,10.81056324,71.26906501,17.92037175
MGV,Salohy,Lean,2022,September,29/09/2022,30999,Orange Black,F,99.18857143,0.811428571,0,0,78.82337791,78.82337791,27.776293,21.58363635,13.24430668,9.570766459,6.436122348,7.764919054,30.29850263,7.875150338,7.82788575,6.547540885,38.28306583,25.74448939,212.3271461,230.9775315,8.247479408,72.27583703,8.904943357,80.35160576,41.9206527,10.74345089,38.43095306,10.8959656,10.83057087,11.14588472,58.59824103,30.25587425
MGV,Salohy,Lean,2022,September,30/09/2022,30490,Pink Pink,M,100,0,0,0,60.04600092,60.04600092,37.58125752,30.61387597,15.36573182,5.555432145,1.843953943,1.995713603,14.53145925,2.867601612,0.613849481,4.0936166,22.22172858,7.375815772,104.8369214,106.8085971,14.21360358,55.95238432,3.295577062,93.13761586,25.9711171,3.566807076,67.16649876,5.125074913,1.097092624,6.905638656,76.27790377,16.81645758
MGV,Salohy,Lean,2022,October,01/10/2022,31891,Gold Green,F,91.42917458,4.580958412,0,3.989867004,31.69726035,31.69726035,12.03930853,9.776644909,6.011742768,3.241386811,1.914510939,3.277334674,11.98083655,2.984544762,1.862369132,2.485269657,12.96554724,7.658043755,86.62942928,91.43471961,11.31221394,29.21199069,6.553853036,82.22700511,41.0134204,11.21914185,41.21358471,10.21684826,6.375358502,8.375422146,59.36548395,32.25909391
MGV,Salohy,Lean,2022,October,12/10/2022,31012,Blue Pink,F,96.91037014,2.233098807,0.856531049,0,79.12537756,79.12537756,42.34890843,36.05100231,20.74516446,6.020549818,1.973921549,5.007932233,23.28435489,4.358425013,1.341403571,6.510260463,24.08219927,7.895686195,170.6057246,171.3801268,21.60746012,72.6151171,2.718334181,90.38512356,32.06543736,6.896542254,58.3196862,6.002090456,1.847278673,4.60711889,69.09380493,26.29907618
MGV,Salohy,Lean,2022,October,13/10/2022,31246,Orange Orange,F,30.77293523,12.68962196,9.89646039,46.64098242,50.10871621,50.10871621,22.64209826,19.68702874,12.71652776,5.590575735,3.514630651,5.807252433,15.53216907,6.716660365,1.260068711,2.612565795,22.36230294,14.0585226,131.7151534,141.2638915,9.369060824,47.49615042,7.399822133,80.37339236,32.7019536,12.2267855,47.67143876,14.14148369,2.652991241,9.951957611,53.04971865,36.99832374
MGV,Salohy,Lean,2022,October,14/10/2022,31063,Red Yellow,M,54.48809281,0,6.309790352,39.20211683,285.5721642,285.5721642,96.72211031,78.14631878,30.32329103,23.53831735,16.9376227,4.429829355,130.3668698,58.29457421,4.889034853,37.11573209,94.1532694,67.75049078,635.3283577,677.3773537,9.377472404,248.4564321,6.817139951,91.39991995,52.47071636,1.782940098,38.92920359,23.46269473,1.967763447,10.00188306,84.1124073,5.885709639
MGV,Salohy,Lean,2022,October,15/10/2022,31321,Green Green,M,25.15898251,0,0,74.84101749,51.79582892,51.79582892,18.86200456,16.21614422,10.02085232,4.568957589,2.388465244,4.951567458,22.68550287,5.849723978,1.145777858,2.908288791,18.27583036,9.553860976,149.7355521,154.6277885,15.67277904,48.88754013,4.885631876,84.98588253,46.40344515,10.12848559,38.58243739,11.96567461,2.343701187,6.178618391,65.00113684,28.82024477
MGV,Salohy,Lean,2022,October,17/10/2022,31068,Black Yellow,M,57.58413266,0,0,42.41586734,75.70199243,75.70199243,37.26094453,32.13583308,18.87599734,6.078350857,2.201619906,6.405268548,24.49454927,7.326111839,1.441215374,5.339610174,24.31340343,8.806479625,184.1302366,186.1235369,20.90849515,70.36238225,3.128972948,87.76776997,34.8119954,9.103257085,52.95577457,10.41197243,2.04827541,4.731523897,64.29581252,30.97266358
MGV,Salohy,Lean,2022,October,18/10/2022,30318,Red Orange,M,54.5404361,3.284570798,32.10046922,10.07452388,225.9939426,225.9939426,75.37701243,62.070757,26.86162369,20.10271836,13.90499633,11.39708964,98.7711265,46.58650483,4.71546375,26.54371771,80.41087343,55.6199853,555.3217273,590.6022577,9.984212046,199.4502249,6.971662395,87.31408502,49.52169222,5.714252587,37.7923928,23.35745916,2.364230852,9.417502994,73.21483452,17.36766248
MGV,Salohy,Lean,2022,October,19/10/2022,30189,Silver Yellow,F,93.98898505,6.011014949,0,0,255.2758962,255.2758962,102.2957968,89.59887887,48.61621904,25.92237425,16.93482077,22.18940055,85.37153077,20.08418139,4.36058054,28.48434737,103.689497,67.73928309,619.4470126,664.211465,9.144575855,226.7915489,7.467130437,82.74881867,37.6431711,9.784050889,45.10564758,8.855789158,1.922726205,10.19845135,59.73512923,30.06641943
MGV,Salohy,Lean,2022,October,20/10/2022,29479,Purple Black,M,36.45897594,5.901706765,0,57.63931729,63.25317226,63.25317226,32.56129081,29.30444148,17.78844029,6.408791648,2.313920348,5.142344434,20.05191759,9.252766607,1.681544776,3.18369907,25.63516659,9.255681392,151.3981578,154.9610536,16.35732166,60.06947319,3.852073649,87.58726457,33.381211,8.560661783,54.20605356,15.40344224,2.799333316,5.972908143,64.16081332,29.86627854
MGV,Salohy,Lean,2022,October,21/10/2022,31192,Black Teal,F,55.75459024,26.04120018,0,18.20420958,524.5190302,524.5190302,310.0940343,253.6121819,141.8080933,30.1237591,14.50165624,34.38974549,142.1618417,58.34065063,16.19068563,23.37175244,120.4950364,58.00662497,1115.377013,1126.176925,19.22844181,501.1472778,2.893691513,90.2441051,28.36727805,6.862203392,61.87682705,11.64141824,3.23072405,5.15075595,67.36619919,27.48304486
MGV,Salohy,Lean,2022,October,22/10/2022,31522,Silver Pink,F,88.0875576,3.640552995,0,8.271889401,73.921988,73.921988,34.17109006,29.00687886,17.00972676,6.982154943,3.623839483,4.073408774,25.14714988,7.624186665,1.544539141,6.906499802,27.92861977,14.49535793,163.3901624,171.2325414,11.27189567,67.0154882,5.407465618,88.5142249,37.52438512,6.078309482,50.98983978,11.37675315,2.304749518,8.46530561,70.12481595,21.40987844
MGV,Salohy,Abundant,2022,November,03/11/2022,21704,Yellow,F,6.831922612,0,0,93.16807739,39.60457202,39.60457202,17.87125482,18.31417141,11.57447133,6.704822112,3.539444058,3.821206371,10.62357803,1.927978185,0.504769831,3.749088748,26.81928845,14.15777623,90.55667938,101.1500441,6.396250224,35.85548328,9.871416403,79.47133951,29.62887976,10.65724409,49.84245975,5.377080461,1.407789784,13.99680678,52.0033491,33.99984413
MGV,Salohy,Abundant,2022,November,04/11/2022,29470,Orange Silver,F,52.12630756,0,45.84025809,2.033434353,202.7750731,202.7750731,64.51255532,47.79355074,28.18617908,22.16643585,14.88437875,37.34728373,72.5217898,17.41508672,3.06329071,13.50906551,88.6657434,59.53751499,675.5648176,716.852576,11.3468763,189.2660076,7.864264131,72.40304102,38.31738764,19.73269485,34.08565338,9.201381135,1.618510766,8.305405739,44.80551765,46.88907662
MGV,Salohy,Abundant,2022,November,05/11/2022,31263,Blue Pink,F,43.64923911,19.12008438,24.40861835,12.82205816,102.8244505,102.8244505,46.33294701,38.88216198,22.90898848,13.12492766,7.043208401,6.641191955,35.7146772,10.34497093,2.701506143,7.092425938,52.49971064,28.17283361,238.0741409,256.9927739,8.450486175,95.73202457,7.357212419,85.70551452,37.30692771,6.937273065,48.3985868,10.80617586,2.821946109,10.9625003,65.77975332,23.25774639
MGV,Salohy,Abundant,2022,November,07/11/2022,30981,Silver Pink,F,98.7450881,0,0,1.254911903,191.2560359,191.2560359,81.37188755,69.85513262,37.41000828,19.59723537,12.2602866,16.77685219,62.2326868,18.40601784,3.884490404,18.61432274,78.38894149,49.04114642,462.1719109,494.0000141,9.424166127,172.6417131,7.101578397,83.18069355,36.0473061,9.717728056,47.13338745,10.66139666,2.250030038,9.927357291,59.50752825,30.56511446
MGV,Salohy,Abundant,2022,November,08/11/2022,29564,Orange Teal,F,0,0,100,0,74.76415916,74.76415916,29.72743498,24.96360308,15.5519486,12.06664222,8.001459281,3.867183346,27.18453844,8.828705206,1.217028547,5.983543117,48.2665689,32.00583712,166.2842916,191.5613544,5.195436413,68.78061604,11.63330563,82.74420424,39.52354603,5.622490127,43.22065821,12.83603683,1.769435369,16.70787786,65.12319124,18.1689309
MGV,Salohy,Abundant,2022,November,09/11/2022,30985,Purple Yellow,F,63.00027226,0.789545331,36.21018241,0,172.6077401,172.6077401,81.33902728,65.64885703,39.44268228,32.6472767,21.03232306,12.15066286,42.70548252,16.12727932,2.414743486,15.38024435,130.5891068,84.12929225,342.4022517,410.9968474,4.069952837,157.2274957,13.37700061,78.8949218,27.16158667,7.728077589,51.73333513,10.25728944,1.535827735,20.46957119,52.92293378,26.60749503
MGV,Salohy,Abundant,2022,November,10/11/2022,30848,Silver Teal,F,53.71644873,0,46.28355127,0,68.81127039,68.81127039,35.24443905,30.11648605,17.12772104,6.488106154,2.951079499,3.609231349,22.22273484,5.798801469,1.820500462,4.783785647,25.95242462,11.804318,148.3360174,153.947321,12.56625054,64.02748474,4.609082351,89.75391447,34.70811782,5.637003177,55.04579666,9.056737888,2.843310914,7.667764478,71.23210729,21.10012823
MGV,Salohy,Abundant,2022,November,11/11/2022,30660,Red Yellow,M,100,0,0,0,252.9843986,252.9843986,108.3218568,93.92574899,51.32563676,25.3436569,15.87500121,21.72339529,82.52790808,25.41236234,4.766936719,24.53623728,101.3746276,63.50000484,608.4884103,649.2198193,9.58249392,228.4481614,6.949060617,83.54182574,36.12544202,9.509113647,47.41638372,11.12390758,2.086660138,9.780971399,60.10433528,30.11469332
MGV,Salohy,Abundant,2022,November,12/11/2022,30922,Pink Pink,M,98.98406248,1.01593752,0,0,508.1285157,508.1285157,299.6643433,259.4202292,138.231463,32.935513,13.14021813,18.36248033,152.9179911,65.76675196,12.85879831,24.04348283,131.742052,52.56087252,1006.17751,1013.006816,19.14308994,484.0850328,2.714444207,93.49232132,31.58907644,3.793234471,61.90324488,13.58578504,2.656309829,5.188600086,78.49736131,16.3140386
MGV,Salohy,Abundant,2022,November,14/11/2022,31512,Orange Black,F,59.01858736,0,40.98141264,0,113.2633246,113.2633246,56.6373585,47.57593427,27.88520337,16.45197775,8.966293596,5.641365112,32.0055354,7.667405975,1.157261798,10.01277201,65.807911,35.86517438,222.1220068,247.793482,6.193250435,103.2505526,8.684015116,85.85222225,30.99793133,5.463762633,54.85429092,7.426019311,1.120828672,14.4738167,65.03642481,20.48975849
MGV,Salohy,Abundant,2022,November,24/11/2022,26787,Yellow Teal,F,86.20262954,12.11136891,1.686001547,0,156.6081241,156.6081241,78.74802024,65.0875218,36.85896845,19.4570377,10.16070723,8.249645117,50.15394989,13.89818932,3.563682572,9.295801616,77.82815081,40.64282893,335.1048411,361.6529389,8.245116049,147.3123225,6.897391244,87.5025035,34.04599768,5.600105258,53.45650582,9.434505606,2.419134063,11.23807512,68.23207483,20.52985005
MGV,Salohy,Abundant,2022,November,25/11/2022,27011,Orange Silver,F,63.50148368,0,11.45658625,25.04193007,110.2871406,110.2871406,47.88692838,40.16022277,23.68407633,19.97884781,10.99448295,4.959584068,39.20285728,13.60330687,2.122591683,7.243287947,79.91539122,43.97793178,238.0811859,272.1332751,5.413651263,103.0438527,10.66971261,84.51720641,38.04482875,4.813080974,46.47237767,13.20147347,2.059891617,16.16043895,67.43720944,16.40235161
MGV,Salohy,Abundant,2022,November,26/11/2022,28297,Green Pink,F,28.86651175,62.94861864,8.18486961,0,224.451386,224.451386,95.43119063,80.80397247,51.52514221,23.73040958,9.725286836,10.07646722,97.17748006,11.36145933,2.70318535,12.04096122,94.92163833,38.90114735,552.402986,571.1035086,14.20017207,212.4104247,4.578535563,90.67759783,45.74986382,4.74386661,44.92773401,5.348823788,1.272623673,6.811575618,77.30895532,15.87946906
MGV,Salohy,Abundant,2022,November,28/11/2022,30874,Black Yellow,M,20.76811067,72.62468147,6.607207863,0,201.443255,201.443255,93.45943178,75.73923179,43.44514807,31.15420579,17.10899207,6.603299761,70.96164539,13.06288948,3.248526932,13.309886,124.6168231,68.43596827,414.7727447,465.07882,6.060741963,188.133369,9.094076271,87.3960202,37.71879798,3.509903531,49.67722222,6.943419739,1.726714909,14.71491827,72.50666756,12.77841417
MGV,Salohy,Abundant,2022,November,29/11/2022,30023,Silver Yellow,F,50.96618357,0,49.03381643,0,283.4628104,283.4628104,113.8564884,95.75082531,59.83326076,47.12971664,29.99490601,13.78514335,102.7129002,34.01127209,4.74536853,23.1133725,188.5188665,119.979624,622.0181046,716.4860757,5.18436451,260.3494379,11.52101815,83.18411989,39.45193853,5.294861958,43.73218136,13.06370099,1.822692059,16.74556256,65.93849868,17.31593876
MGV,Salohy,Abundant,2022,November,30/11/2022,23101,Black Teal,F,2.179023508,0.226039783,97.59493671,0,300.7068297,300.7068297,81.04119816,70.67670808,36.9305078,59.20903306,34.30317847,8.431850886,154.2475008,23.80061163,1.836908366,22.68310142,236.8361322,137.2127139,754.8731778,865.022277,5.501481287,278.0237283,12.33821972,84.62899925,55.4799771,3.032781028,29.14902215,8.560640406,0.660702012,15.86233297,75.36486891,8.772798111
MGV,Salohy,Abundant,2022,December,01/12/2022,30317,Purple Black,M,18.98562129,0,81.01437871,0,251.9010684,251.9010684,70.44631922,60.34379213,31.69048032,48.62570815,28.82327772,9.530731949,125.250712,21.01523507,3.71687818,17.85002752,194.5028326,115.2931109,640.6708698,733.2928846,5.556887701,234.0510409,12.31495387,83.61297197,53.51427259,4.072074156,30.09869939,8.978911176,1.588063085,15.72265507,72.57989234,11.69745259
MGV,Salohy,Abundant,2022,December,02/12/2022,31232,Green Green,M,1.543490104,72.39876521,26.05774469,0,165.3623972,165.3623972,50.32690243,41.01598306,19.53643054,38.79687352,20.85200667,10.56790596,73.89721285,9.81163616,1.983867884,9.718369284,155.1874941,83.40802667,429.2000854,497.7254963,5.145788751,155.6440279,13.39724174,79.81296613,47.47834777,6.789792133,32.33461836,6.303895043,1.274618699,16.75783686,64.13300471,19.10915843
MGV,Salohy,Abundant,2022,December,03/12/2022,31707,Gold Green,F,30.14208567,31.2273895,38.63052483,0,329.2179572,329.2179572,139.5849445,119.4938002,62.30647406,53.36479028,30.8368009,15.6241313,124.94604,30.02542868,5.405205935,18.22604053,213.4591611,123.3472036,747.1838243,840.9014117,6.05756598,310.9919167,9.915627784,85.06040521,40.17661981,5.02396701,44.8837854,9.654729613,1.738053514,14.66845006,68.60935401,16.72219594
MGV,Salohy,Abundant,2022,December,05/12/2022,30089,Yellow Teal,F,61.58430863,32.57477243,5.840918942,0,171.0519867,171.0519867,73.07826335,60.64394025,36.49976371,22.27457215,13.22712277,12.71603078,64.93996546,16.56230861,11.31711731,7.09060434,89.09828862,52.90849106,430.1090103,467.6228226,8.129300263,163.9613824,8.067218375,84.1772781,39.60686628,7.75550352,44.57041183,10.10134726,6.902306595,11.31435176,64.21201875,24.47362949
MGV,Mihary,Abundant,2023,January,16/01/2023,31500,Blue Pink,F,95.92137592,4.078624079,0,0,187.1431485,187.1431485,91.25966699,76.50487607,43.89449872,24.989065,16.77000834,10.13318495,56.57254032,24.3894297,4.678413357,12.40774791,99.95626002,67.08003337,387.3024711,437.5396211,5.773737007,174.7354006,9.597373105,84.60346719,32.37611848,5.79915971,52.22734871,13.9579213,2.677427322,15.33119063,63.82528797,20.8435214
MGV,Mihary,Abundant,2023,January,17/01/2023,29041,Purple Black,M,92.62756127,7.37243873,0,0,392.719639,392.719639,161.1436394,120.1513229,67.93922519,40.6632512,29.38110104,34.10273551,147.5418197,44.46391355,9.189117759,20.55034341,162.6530048,117.5244042,1020.366783,1102.546419,8.682169375,372.1692956,7.894552663,82.94221546,39.6437378,9.163231872,43.29847767,11.9472278,2.469069283,10.6593611,61.5028432,27.83779569
